collection,task_ID,dtype,expression,name,scientific_field,support
OEIS,oeis_1689,int,-3*(-1)**x_0/4 + 3*x_0/2 - 1/4,A168236,Mathematics,"[[0, 500]]"
OEIS,oeis_1690,int,3*(-1)**x_0/4 + 3*x_0/2 - 3/4,A168237,Mathematics,"[[0, 500]]"
OEIS,oeis_1691,int,15**(5*x_0 + 2),A013875,Mathematics,"[[0, 2]]"
OEIS,oeis_1692,int,-(-1)**x_0 + 2*x_0,A168269,Mathematics,"[[0, 500]]"
OEIS,oeis_1693,int,(-1)**x_0 + 2*x_0 - 1,A168273,Mathematics,"[[0, 500]]"
OEIS,oeis_1694,int,-(-1)**x_0 + 2*x_0 - 1,A168276,Mathematics,"[[0, 500]]"
OEIS,oeis_1695,int,-(-1)**x_0 + 2*x_0 - 2,A168277,Mathematics,"[[0, 500]]"
OEIS,oeis_1696,int,-5*(-1)**x_0/4 + 5*x_0/2 - 3/4,A168283,Mathematics,"[[0, 500]]"
OEIS,oeis_1697,int,5*(-1)**x_0/4 + 5*x_0/2 - 5/4,A168284,Mathematics,"[[0, 500]]"
OEIS,oeis_1698,int,3*(-1)**x_0/2 + 3*x_0 + 1/2,A168286,Mathematics,"[[0, 500]]"
OEIS,oeis_1699,int,x_0**3 + (1 - x_0)**2,A168297,Mathematics,"[[0, 500]]"
OEIS,oeis_1700,int,-2**x_0*x_0**2 + 1,A168298,Mathematics,"[[0, 25]]"
OEIS,oeis_1701,int,3**x_0*x_0**3 + 1,A168299,Mathematics,"[[0, 14]]"
OEIS,oeis_1702,int,15**(5*x_0 + 3),A013876,Mathematics,"[[0, 2]]"
OEIS,oeis_1703,int,3*(-1)**x_0/2 + 3*x_0 - 1/2,A168301,Mathematics,"[[0, 500]]"
OEIS,oeis_1704,int,-3*(-1)**x_0/2 + 3*x_0 - 1/2,A168326,Mathematics,"[[0, 500]]"
OEIS,oeis_1705,int,-3*(-1)**x_0/2 + 3*x_0 - 3/2,A168329,Mathematics,"[[0, 500]]"
OEIS,oeis_1706,int,7*(-1)**x_0/4 + 7*x_0/2 + 5/4,A168331,Mathematics,"[[0, 500]]"
OEIS,oeis_1707,int,7*(-1)**x_0/4 + 7*x_0/2 + 1/4,A168333,Mathematics,"[[0, 500]]"
OEIS,oeis_1708,int,x_0**4*(x_0**9 + 1)/2,A168345,Mathematics,"[[0, 7]]"
OEIS,oeis_1709,int,x_0**4*(x_0**10 + 1)/2,A168346,Mathematics,"[[0, 6]]"
OEIS,oeis_1710,int,x_0**5*(x_0 + 1)/2,A168351,Mathematics,"[[0, 52]]"
OEIS,oeis_1711,int,x_0**5*(x_0**2 + 1)/2,A168364,Mathematics,"[[0, 30]]"
OEIS,oeis_1712,int,x_0**5*(x_0**3 + 1)/2,A168371,Mathematics,"[[0, 20]]"
OEIS,oeis_1713,int,15**(5*x_0 + 4),A013877,Mathematics,"[[0, 1]]"
OEIS,oeis_1714,int,-7*(-1)**x_0/4 + 7*x_0/2 - 9/4,A168376,Mathematics,"[[0, 500]]"
OEIS,oeis_1715,int,-2*(-1)**x_0 + 4*x_0 + 1,A168379,Mathematics,"[[0, 500]]"
OEIS,oeis_1716,int,2*(-1)**x_0 + 4*x_0,A168381,Mathematics,"[[0, 500]]"
OEIS,oeis_1717,int,-2*(-1)**x_0 + 4*x_0,A168384,Mathematics,"[[0, 500]]"
OEIS,oeis_1718,int,x_0**5*(x_0**6 + 1)/2,A168412,Mathematics,"[[0, 9]]"
OEIS,oeis_1719,int,-9*(-1)**x_0/4 + 9*x_0/2 - 3/4,A168414,Mathematics,"[[0, 500]]"
OEIS,oeis_1720,int,x_0**5*(x_0**7 + 1)/2,A168432,Mathematics,"[[0, 8]]"
OEIS,oeis_1721,int,-5*(-1)**x_0/2 + 5*x_0 + 1/2,A168456,Mathematics,"[[0, 500]]"
OEIS,oeis_1722,int,5*(-1)**x_0/2 + 5*x_0 - 1/2,A168457,Mathematics,"[[0, 500]]"
OEIS,oeis_1723,int,5*(-1)**x_0/2 + 5*x_0 - 3/2,A168459,Mathematics,"[[0, 500]]"
OEIS,oeis_1724,int,16**(5*x_0 + 1),A013878,Mathematics,"[[0, 2]]"
OEIS,oeis_1725,int,x_0**5*(x_0**8 + 1)/2,A168462,Mathematics,"[[0, 7]]"
OEIS,oeis_1726,int,x_0**5*(x_0**9 + 1)/2,A168471,Mathematics,"[[0, 6]]"
OEIS,oeis_1727,int,x_0**5*(x_0**10 + 1)/2,A168507,Mathematics,"[[0, 5]]"
OEIS,oeis_1728,int,x_0**6*(x_0 + 1)/2,A168526,Mathematics,"[[0, 30]]"
OEIS,oeis_1729,int,x_0**6*(x_0**2 + 1)/2,A168527,Mathematics,"[[0, 20]]"
OEIS,oeis_1730,int,-2*x_0**2 + 4*x_0*(2*x_0**2 + 1)/3 + 1,A168547,Mathematics,"[[0, 500]]"
OEIS,oeis_1731,int,x_0**6*(x_0**4 + 1)/2,A168564,Mathematics,"[[0, 11]]"
OEIS,oeis_1732,int,9*3**x_0/2 - 9/2,A168569,Mathematics,"[[0, 20]]"
OEIS,oeis_1733,int,25*5**x_0/4 - 25/4,A168571,Mathematics,"[[0, 14]]"
OEIS,oeis_1734,int,7**(x_0 + 1) - 8,A168572,Mathematics,"[[0, 11]]"
OEIS,oeis_1735,int,16**(5*x_0 + 2),A013879,Mathematics,"[[0, 2]]"
OEIS,oeis_1736,int,(10**x_0 + 1)**3,A168575,Mathematics,"[[0, 4]]"
OEIS,oeis_1737,int,(10**x_0 + 1)**4,A168576,Mathematics,"[[0, 3]]"
OEIS,oeis_1738,int,3**x_0 + 4,A168609,Mathematics,"[[0, 21]]"
OEIS,oeis_1739,int,3**x_0 + 5,A168610,Mathematics,"[[0, 21]]"
OEIS,oeis_1740,int,3**x_0 - 4,A168611,Mathematics,"[[0, 21]]"
OEIS,oeis_1741,int,3**x_0 - 5,A168613,Mathematics,"[[0, 21]]"
OEIS,oeis_1742,int,2**x_0 + 5,A168614,Mathematics,"[[0, 34]]"
OEIS,oeis_1743,int,2**x_0 - 5,A168616,Mathematics,"[[0, 34]]"
OEIS,oeis_1744,int,x_0**6*(x_0**7 + 1)/2,A168631,Mathematics,"[[0, 7]]"
OEIS,oeis_1745,int,x_0**6*(x_0**8 + 1)/2,A168632,Mathematics,"[[0, 6]]"
OEIS,oeis_1746,int,16**(5*x_0 + 3),A013880,Mathematics,"[[0, 2]]"
OEIS,oeis_1747,int,x_0**6*(x_0**9 + 1)/2,A168633,Mathematics,"[[0, 5]]"
OEIS,oeis_1748,int,x_0**6*(x_0**10 + 1)/2,A168634,Mathematics,"[[0, 5]]"
OEIS,oeis_1749,int,x_0**7*(x_0 + 1)/2,A168635,Mathematics,"[[0, 20]]"
OEIS,oeis_1750,int,x_0**7*(x_0**2 + 1)/2,A168636,Mathematics,"[[0, 14]]"
OEIS,oeis_1751,int,x_0**7*(x_0**3 + 1)/2,A168660,Mathematics,"[[0, 11]]"
OEIS,oeis_1752,int,x_0**7*(x_0**4 + 1)/2,A168661,Mathematics,"[[0, 9]]"
OEIS,oeis_1753,int,x_0**7*(x_0**5 + 1)/2,A168662,Mathematics,"[[0, 8]]"
OEIS,oeis_1754,int,x_0**7*(x_0**8 + 1)/2,A168665,Mathematics,"[[0, 5]]"
OEIS,oeis_1755,int,x_0**7*(x_0**9 + 1)/2,A168666,Mathematics,"[[0, 5]]"
OEIS,oeis_1756,int,x_0**7*(x_0**10 + 1)/2,A168667,Mathematics,"[[0, 5]]"
OEIS,oeis_1757,int,17**(5*x_0 + 1),A013882,Mathematics,"[[0, 2]]"
OEIS,oeis_1758,int,x_0*(5*x_0 + 2),A168668,Mathematics,"[[0, 500]]"
OEIS,oeis_1759,int,x_0**8*(x_0 + 1)/2,A168675,Mathematics,"[[0, 14]]"
OEIS,oeis_1760,int,(10**x_0 - 1)**2 + 2,A169601,Mathematics,"[[0, 6]]"
OEIS,oeis_1761,int,x_0**2 + x_0 + 1,A169627,Mathematics,"[[0, 500]]"
OEIS,oeis_1762,int,3*2**x_0*(2**x_0 - 1) + 1,A169726,Mathematics,"[[0, 16]]"
OEIS,oeis_1763,int,(2**(x_0 + 1) - 1)*(3*2**(x_0 + 1) - 6) + 1,A169727,Mathematics,"[[0, 15]]"
OEIS,oeis_1764,int,5*2**(x_0 + 1) - 3*x_0 - 9,A169831,Mathematics,"[[0, 30]]"
OEIS,oeis_1765,int,15*2**(x_0 + 1) - 5*x_0**2 - 22*x_0 - 30,A169832,Mathematics,"[[0, 29]]"
OEIS,oeis_1766,int,25*2**(x_0 + 3) - 10*x_0**3/3 - 36*x_0**2 - 392*x_0/3 - 198,A169833,Mathematics,"[[0, 26]]"
OEIS,oeis_1767,int,x_0*(x_0 + 1)*(x_0*(x_0 + 1) + 1),A169938,Mathematics,"[[0, 316]]"
OEIS,oeis_1768,int,17**(5*x_0 + 2),A013883,Mathematics,"[[0, 2]]"
OEIS,oeis_1769,int,x_0**8*(x_0**2 + 1)/2,A170774,Mathematics,"[[0, 11]]"
OEIS,oeis_1770,int,x_0**8*(x_0**3 + 1)/2,A170775,Mathematics,"[[0, 9]]"
OEIS,oeis_1771,int,x_0**8*(x_0**4 + 1)/2,A170776,Mathematics,"[[0, 8]]"
OEIS,oeis_1772,int,x_0**8*(x_0**5 + 1)/2,A170777,Mathematics,"[[0, 7]]"
OEIS,oeis_1773,int,x_0**8*(x_0**6 + 1)/2,A170778,Mathematics,"[[0, 6]]"
OEIS,oeis_1774,int,x_0**8*(x_0**9 + 1)/2,A170781,Mathematics,"[[0, 5]]"
OEIS,oeis_1775,int,x_0**8*(x_0**10 + 1)/2,A170782,Mathematics,"[[0, 4]]"
OEIS,oeis_1776,int,x_0**9*(x_0 + 1)/2,A170783,Mathematics,"[[0, 11]]"
OEIS,oeis_1777,int,x_0**9*(x_0**2 + 1)/2,A170784,Mathematics,"[[0, 9]]"
OEIS,oeis_1778,int,x_0**9*(x_0**3 + 1)/2,A170785,Mathematics,"[[0, 8]]"
OEIS,oeis_1779,int,x_0**2*(2*x_0**2 - 1),A002593,Mathematics,"[[0, 266]]"
OEIS,oeis_1780,int,17**(5*x_0 + 3),A013884,Mathematics,"[[0, 2]]"
OEIS,oeis_1781,int,x_0**9*(x_0**4 + 1)/2,A170786,Mathematics,"[[0, 7]]"
OEIS,oeis_1782,int,x_0**9*(x_0**5 + 1)/2,A170787,Mathematics,"[[0, 6]]"
OEIS,oeis_1783,int,x_0**9*(x_0**6 + 1)/2,A170788,Mathematics,"[[0, 5]]"
OEIS,oeis_1784,int,x_0**9*(x_0**7 + 1)/2,A170789,Mathematics,"[[0, 5]]"
OEIS,oeis_1785,int,x_0**9*(x_0**10 + 1)/2,A170792,Mathematics,"[[0, 4]]"
OEIS,oeis_1786,int,x_0**10*(x_0 + 1)/2,A170793,Mathematics,"[[0, 9]]"
OEIS,oeis_1787,int,x_0**10*(x_0**2 + 1)/2,A170794,Mathematics,"[[0, 8]]"
OEIS,oeis_1788,int,x_0**10*(x_0**3 + 1)/2,A170795,Mathematics,"[[0, 7]]"
OEIS,oeis_1789,int,x_0**10*(x_0**4 + 1)/2,A170796,Mathematics,"[[0, 6]]"
OEIS,oeis_1790,int,x_0**10*(x_0**5 + 1)/2,A170797,Mathematics,"[[0, 5]]"
OEIS,oeis_1791,int,17**(5*x_0 + 4),A013885,Mathematics,"[[0, 1]]"
OEIS,oeis_1792,int,x_0**10*(x_0**7 + 1)/2,A170799,Mathematics,"[[0, 5]]"
OEIS,oeis_1793,int,x_0**10*(x_0**8 + 1)/2,A170800,Mathematics,"[[0, 4]]"
OEIS,oeis_1794,int,10**x_0 - 9,A170955,Mathematics,"[[0, 11]]"
OEIS,oeis_1795,int,-(-1)**x_0/6 + 5*2**x_0/3 + 1/2,A171231,Mathematics,"[[0, 33]]"
OEIS,oeis_1796,int,10**x_0*(3*10**x_0 + 2) + 3,A171248,Mathematics,"[[0, 5]]"
OEIS,oeis_1797,int,2**x_0 + 3**x_0 - 2,A171270,Mathematics,"[[0, 21]]"
OEIS,oeis_1798,int,4*x_0*(2*x_0**2 + 1)/3 + 1,A171272,Mathematics,"[[0, 500]]"
OEIS,oeis_1799,int,21*2**x_0 - 1,A171389,Mathematics,"[[0, 29]]"
OEIS,oeis_1800,int,6*10**x_0 + 100**x_0 + 1,A171461,Mathematics,"[[0, 5]]"
OEIS,oeis_1801,int,-(-1)**x_0/6 + 5*2**(x_0 + 1)/6 - 2*x_0 - 3/2,A171507,Mathematics,"[[0, 33]]"
OEIS,oeis_1802,int,18**(5*x_0 + 1),A013886,Mathematics,"[[0, 2]]"
OEIS,oeis_1803,int,9*10**x_0 + 100**x_0 + 1,A171553,Mathematics,"[[0, 5]]"
OEIS,oeis_1804,int,10**x_0*(3*10**x_0 + 4) + 3,A171583,Mathematics,"[[0, 5]]"
OEIS,oeis_1805,int,-4*(-2)**x_0 + 4**(x_0 + 1) + 1,A171590,Mathematics,"[[0, 16]]"
OEIS,oeis_1806,int,x_0**2/3 + x_0/6,A171662,Mathematics,"[[0, 500]]"
OEIS,oeis_1807,int,2**(x_0*(x_0 - 1)/2)*3**(x_0*(x_0 + 1)/2),A171739,Mathematics,"[[0, 5]]"
OEIS,oeis_1808,int,10**x_0*(7*10**x_0 + 3) + 7,A171766,Mathematics,"[[0, 5]]"
OEIS,oeis_1809,int,5*x_0**2 - x_0 + 1,A172043,Mathematics,"[[0, 500]]"
OEIS,oeis_1810,int,5*x_0**2 + 11*x_0 + 1,A172044,Mathematics,"[[0, 500]]"
OEIS,oeis_1811,int,3*x_0**4/4 + 5*x_0**3/6 - x_0**2/4 - x_0/3,A172045,Mathematics,"[[0, 340]]"
OEIS,oeis_1812,int,x_0*(x_0 + 1)*(9*x_0**2 - x_0 - 5)/6,A172075,Mathematics,"[[0, 286]]"
OEIS,oeis_1813,int,18**(5*x_0 + 2),A013887,Mathematics,"[[0, 2]]"
OEIS,oeis_1814,int,x_0*(x_0 + 1)*(7*x_0**2 - x_0 - 4)/4,A172077,Mathematics,"[[0, 275]]"
OEIS,oeis_1815,int,x_0*(12*x_0**3 + 10*x_0**2 - 9*x_0 - 7)/6,A172080,Mathematics,"[[0, 266]]"
OEIS,oeis_1816,int,x_0*(x_0 + 1)*(6*x_0 - 5)/2,A172082,Mathematics,"[[0, 500]]"
OEIS,oeis_1817,int,x_0*(27*x_0**3 + 22*x_0**2 - 21*x_0 - 16)/12,A172085,Mathematics,"[[0, 258]]"
OEIS,oeis_1818,int,x_0*(x_0 + 1)*(5*x_0**2 - x_0 - 3)/2,A172118,Mathematics,"[[0, 252]]"
OEIS,oeis_1819,int,99*x_0 + 1,A172178,Mathematics,"[[0, 500]]"
OEIS,oeis_1820,int,5*x_0**2 + 31*x_0 + 1,A172193,Mathematics,"[[0, 500]]"
OEIS,oeis_1821,int,-(-1)**x_0/18 + 8**x_0/18 - 1/2,A172241,Mathematics,"[[0, 13]]"
OEIS,oeis_1822,int,4*2**x_0 - 9,A172252,Mathematics,"[[0, 32]]"
OEIS,oeis_1823,int,-(-1)**x_0*x_0/3 - 5*(-1)**x_0/9 + 5*2**x_0/9,A172285,Mathematics,"[[0, 35]]"
OEIS,oeis_1824,int,18**(5*x_0 + 3),A013888,Mathematics,"[[0, 1]]"
OEIS,oeis_1825,int,(x_0 + 1)*(4*x_0**2 + 11*x_0 + 9)/3,A172482,Mathematics,"[[0, 500]]"
OEIS,oeis_1826,int,4*x_0**2*(x_0**2 + 1),A173116,Mathematics,"[[0, 224]]"
OEIS,oeis_1827,int,4*x_0**2*(x_0**2 - 1),A173121,Mathematics,"[[0, 224]]"
OEIS,oeis_1828,int,2*10**x_0/9 + 43/9,A173193,Mathematics,"[[0, 11]]"
OEIS,oeis_1829,int,(-1)**x_0*(-3*x_0**2 + x_0 - 4)/2,A173247,Mathematics,"[[0, 500]]"
OEIS,oeis_1830,int,2*10**x_0/9 + 61/9,A173262,Mathematics,"[[0, 11]]"
OEIS,oeis_1831,int,13*x_0*(x_0 + 1),A173307,Mathematics,"[[0, 500]]"
OEIS,oeis_1832,int,17*x_0*(x_0 + 1),A173308,Mathematics,"[[0, 500]]"
OEIS,oeis_1833,int,19*x_0*(x_0 + 1),A173309,Mathematics,"[[0, 500]]"
OEIS,oeis_1834,int,3**(3**x_0)/2 - 1/2,A173506,Mathematics,"[[0, 3]]"
OEIS,oeis_1835,int,18**(5*x_0 + 4),A013889,Mathematics,"[[0, 1]]"
OEIS,oeis_1836,int,5*12**x_0/11 + 6/11,A173535,Mathematics,"[[0, 10]]"
OEIS,oeis_1837,int,10**x_0/9 + 26/9,A173735,Mathematics,"[[0, 11]]"
OEIS,oeis_1838,int,10**x_0/3 + 17/3,A173764,Mathematics,"[[0, 11]]"
OEIS,oeis_1839,int,4*10**x_0/9 - 31/9,A173768,Mathematics,"[[0, 11]]"
OEIS,oeis_1840,int,4*10**x_0/9 + 23/9,A173772,Mathematics,"[[0, 11]]"
OEIS,oeis_1841,int,4*10**x_0/9 + 41/9,A173776,Mathematics,"[[0, 11]]"
OEIS,oeis_1842,int,5*10**x_0/9 - 23/9,A173802,Mathematics,"[[0, 11]]"
OEIS,oeis_1843,int,(5 - (-1)**x_0)*(9*x_0 + 3)/4,A174029,Mathematics,"[[0, 500]]"
OEIS,oeis_1844,int,(-1)**x_0*(x_0 + 3)/4 + 3*x_0/4 + 1/4,A174239,Mathematics,"[[0, 500]]"
OEIS,oeis_1845,int,32*x_0,A174312,Mathematics,"[[0, 500]]"
OEIS,oeis_1846,int,19**(5*x_0 + 1),A013890,Mathematics,"[[0, 2]]"
OEIS,oeis_1847,int,97*x_0**2,A174338,Mathematics,"[[0, 500]]"
OEIS,oeis_1848,int,109*x_0**2,A174339,Mathematics,"[[0, 500]]"
OEIS,oeis_1849,int,(6*x_0 - 1)**2,A174371,Mathematics,"[[0, 500]]"
OEIS,oeis_1850,int,(-1)**x_0*(-3*x_0**2/8 + x_0 - 1/2) + 5*x_0**2/8 - x_0 + 1/2,A174595,Mathematics,"[[0, 500]]"
OEIS,oeis_1851,int,x_0*(4*x_0**2 - 3*x_0 + 5)/6,A174723,Mathematics,"[[0, 500]]"
OEIS,oeis_1852,int,(-1)**x_0/3 + 2**x_0*(6*x_0 - 1)/3 + 1,A174836,Mathematics,"[[0, 28]]"
OEIS,oeis_1853,int,(-1)**x_0/2 + (2*x_0 + 1)**3/2,A175096,Mathematics,"[[0, 500]]"
OEIS,oeis_1854,int,(-1)**x_0/2 + (2*x_0 + 1)**3/2,A175109,Mathematics,"[[0, 500]]"
OEIS,oeis_1855,int,(-1)**x_0/2 + (2*x_0 + 1)**5/2,A175111,Mathematics,"[[0, 57]]"
OEIS,oeis_1856,int,8*2**x_0 + 8,A175161,Mathematics,"[[0, 31]]"
OEIS,oeis_1857,int,19**(5*x_0 + 2),A013891,Mathematics,"[[0, 2]]"
OEIS,oeis_1858,int,16*2**x_0 + 16,A175162,Mathematics,"[[0, 30]]"
OEIS,oeis_1859,int,32*2**x_0 + 32,A175163,Mathematics,"[[0, 29]]"
OEIS,oeis_1860,int,16*2**x_0 - 16,A175164,Mathematics,"[[0, 30]]"
OEIS,oeis_1861,int,32*2**x_0 - 32,A175165,Mathematics,"[[0, 29]]"
OEIS,oeis_1862,int,64*2**x_0 - 64,A175166,Mathematics,"[[0, 28]]"
OEIS,oeis_1863,int,167**x_0,A175558,Mathematics,"[[0, 5]]"
OEIS,oeis_1864,int,8*10**x_0 - 40,A175603,Mathematics,"[[0, 10]]"
OEIS,oeis_1865,int,8*10**x_0 - 56,A175604,Mathematics,"[[0, 10]]"
OEIS,oeis_1866,int,21*2**x_0,A175805,Mathematics,"[[0, 29]]"
OEIS,oeis_1867,int,27*2**x_0,A175806,Mathematics,"[[0, 29]]"
OEIS,oeis_1868,int,19**(5*x_0 + 3),A013892,Mathematics,"[[0, 1]]"
OEIS,oeis_1869,int,4**x_0 - 3*x_0 + 1,A175976,Mathematics,"[[0, 17]]"
OEIS,oeis_1870,int,x_0*(x_0 + 1)*(3*x_0**2 + 5*x_0 + 4)/12,A176060,Mathematics,"[[0, 447]]"
OEIS,oeis_1871,int,x_0*(x_0 - 3)*(x_0**2 - 7*x_0 + 14)/8,A176145,Mathematics,"[[0, 500]]"
OEIS,oeis_1872,int,Abs(2**x_0 - 127),A176303,Mathematics,"[[0, 34]]"
OEIS,oeis_1873,int,7*2**x_0 - 2,A176448,Mathematics,"[[0, 31]]"
OEIS,oeis_1874,int,9*2**x_0 - 2,A176449,Mathematics,"[[0, 31]]"
OEIS,oeis_1875,int,2**x_0 + 2*x_0 + 1,A176691,Mathematics,"[[0, 34]]"
OEIS,oeis_1876,int,16*x_0**4 + 256*x_0**3 + 1160*x_0**2 + 1088*x_0 + 285,A176712,Mathematics,"[[0, 155]]"
OEIS,oeis_1877,int,2**x_0 - x_0*(x_0 - 2),A176776,Mathematics,"[[0, 34]]"
OEIS,oeis_1878,int,2**x_0 - x_0*(x_0 - 3),A176777,Mathematics,"[[0, 34]]"
OEIS,oeis_1879,int,19**(5*x_0 + 4),A013893,Mathematics,"[[0, 1]]"
OEIS,oeis_1880,int,3**x_0 + 3*x_0 + 1,A176805,Mathematics,"[[0, 21]]"
OEIS,oeis_1881,int,5**x_0 + 5*x_0 + 1,A176916,Mathematics,"[[0, 15]]"
OEIS,oeis_1882,int,-(-2)**x_0/6 + 2**(x_0 + 1)/2 - 4/3,A176961,Mathematics,"[[0, 33]]"
OEIS,oeis_1883,int,-(-4)**x_0/10 + 4**x_0/3 - 11/15,A176963,Mathematics,"[[0, 18]]"
OEIS,oeis_1884,int,7**x_0 + 7*x_0 + 1,A176972,Mathematics,"[[0, 12]]"
OEIS,oeis_1885,int,3*10**(2*x_0) + 3*10**x_0 + 1,A177019,Mathematics,"[[0, 5]]"
OEIS,oeis_1886,int,25*x_0**2 + 25*x_0 + 6,A177059,Mathematics,"[[0, 500]]"
OEIS,oeis_1887,int,(7*x_0 + 2)*(7*x_0 + 5),A177060,Mathematics,"[[0, 500]]"
OEIS,oeis_1888,int,(8*x_0 + 3)*(8*x_0 + 5),A177065,Mathematics,"[[0, 500]]"
OEIS,oeis_1889,int,(7*x_0 + 3)*(7*x_0 + 4),A177071,Mathematics,"[[0, 500]]"
OEIS,oeis_1890,int,x_0**2*(16*x_0**4 - 20*x_0**2 + 7)/3,A002594,Mathematics,"[[0, 36]]"
OEIS,oeis_1891,int,20**(5*x_0 + 1),A013894,Mathematics,"[[0, 2]]"
OEIS,oeis_1892,int,(9*x_0 + 2)*(9*x_0 + 7),A177072,Mathematics,"[[0, 500]]"
OEIS,oeis_1893,int,(9*x_0 + 4)*(9*x_0 + 5),A177073,Mathematics,"[[0, 500]]"
OEIS,oeis_1894,int,x_0**5 - x_0**3 - 2*x_0**2 + 1,A177075,Mathematics,"[[0, 101]]"
OEIS,oeis_1895,int,5*10**x_0 - 35,A177080,Mathematics,"[[0, 10]]"
OEIS,oeis_1896,int,6*10**x_0 - 30,A177097,Mathematics,"[[0, 10]]"
OEIS,oeis_1897,int,4*10**x_0 - 12,A177108,Mathematics,"[[0, 10]]"
OEIS,oeis_1898,int,4*10**x_0 - 20,A177109,Mathematics,"[[0, 10]]"
OEIS,oeis_1899,int,111*x_0,A177769,Mathematics,"[[0, 500]]"
OEIS,oeis_1900,int,(x_0**2 + 1)**2 + 1,A178390,Mathematics,"[[0, 317]]"
OEIS,oeis_1901,int,(x_0**3 + 1)**3 + 1,A178391,Mathematics,"[[0, 13]]"
OEIS,oeis_1902,int,20**(5*x_0 + 2),A013895,Mathematics,"[[0, 2]]"
OEIS,oeis_1903,int,(x_0**2 - 1)**2 - 1,A178392,Mathematics,"[[0, 317]]"
OEIS,oeis_1904,int,(x_0**3 - 1)**3 - 1,A178393,Mathematics,"[[0, 13]]"
OEIS,oeis_1905,int,-(-19)**x_0/119 + 100**x_0/119,A178511,Mathematics,"[[0, 7]]"
OEIS,oeis_1906,int,x_0**4 - (x_0 + 1)**3,A178617,Mathematics,"[[0, 317]]"
OEIS,oeis_1907,int,18*(10**x_0/9 - 1/9)**2,A178630,Mathematics,"[[0, 6]]"
OEIS,oeis_1908,int,27*(10**x_0/9 - 1/9)**2,A178631,Mathematics,"[[0, 6]]"
OEIS,oeis_1909,int,45*(10**x_0/9 - 1/9)**2,A178632,Mathematics,"[[0, 6]]"
OEIS,oeis_1910,int,54*(10**x_0/9 - 1/9)**2,A178633,Mathematics,"[[0, 6]]"
OEIS,oeis_1911,int,63*(10**x_0/9 - 1/9)**2,A178634,Mathematics,"[[0, 6]]"
OEIS,oeis_1912,int,72*(10**x_0/9 - 1/9)**2,A178635,Mathematics,"[[0, 6]]"
OEIS,oeis_1913,int,20**(5*x_0 + 3),A013896,Mathematics,"[[0, 1]]"
OEIS,oeis_1914,int,5**x_0 - 5,A178671,Mathematics,"[[0, 15]]"
OEIS,oeis_1915,int,6**x_0 - 6,A178672,Mathematics,"[[0, 13]]"
OEIS,oeis_1916,int,4**x_0 + 4,A178675,Mathematics,"[[0, 17]]"
OEIS,oeis_1917,int,5**x_0 + 5,A178676,Mathematics,"[[0, 15]]"
OEIS,oeis_1918,int,6**x_0 + 6,A178681,Mathematics,"[[0, 13]]"
OEIS,oeis_1919,int,5*10**x_0/9 + 13/9,A178769,Mathematics,"[[0, 11]]"
OEIS,oeis_1920,int,(3*x_0 + 2)*(3*x_0 + 5)/2,A178977,Mathematics,"[[0, 500]]"
OEIS,oeis_1921,int,(3 - sqrt(5))/(2*(sqrt(5)/10 + 3/10)**x_0) + (sqrt(5) + 3)/(2*(3/10 - sqrt(5)/10)**x_0),A179134,Mathematics,"[[0, 9]]"
OEIS,oeis_1922,int,(3 - sqrt(5))/(2*(sqrt(5)/10 + 3/10)**x_0) + (sqrt(5) + 3)/(2*(3/10 - sqrt(5)/10)**x_0),A179135,Mathematics,"[[0, 9]]"
OEIS,oeis_1923,int,(3*x_0 + 2)*(3*x_0 + 7)/2,A179436,Mathematics,"[[0, 500]]"
OEIS,oeis_1924,int,20**(5*x_0 + 4),A013897,Mathematics,"[[0, 1]]"
OEIS,oeis_1925,int,(2*x_0 + 1)*(6*x_0 - 1),A179741,Mathematics,"[[0, 500]]"
OEIS,oeis_1926,int,(-1)**x_0 + 2*x_0*(x_0 + 1)*(x_0 + 2)/3,A179783,Mathematics,"[[0, 500]]"
OEIS,oeis_1927,int,x_0*(7*x_0 + 5)/2,A179986,Mathematics,"[[0, 500]]"
OEIS,oeis_1928,int,x_0**5 + (x_0 - 1)**5 + (x_0 + 1)**5,A179995,Mathematics,"[[0, 81]]"
OEIS,oeis_1929,int,x_0*(17*x_0 - 13)/2,A180232,Mathematics,"[[0, 500]]"
OEIS,oeis_1930,int,x_0**4 + 4*x_0,A180354,Mathematics,"[[0, 317]]"
OEIS,oeis_1931,int,x_0**7 + 7*x_0,A180357,Mathematics,"[[0, 27]]"
OEIS,oeis_1932,int,35*x_0**4/6 - 35*x_0**3/2 + 80*x_0**2/3 - 20*x_0 + 6,A181342,Mathematics,"[[0, 205]]"
OEIS,oeis_1933,int,35*x_0**4/6 - 35*x_0**3/6 + 55*x_0**2/6 - 25*x_0/6 + 1,A181343,Mathematics,"[[0, 204]]"
OEIS,oeis_1934,int,16**x_0/5 - 1/5,A182512,Mathematics,"[[0, 9]]"
OEIS,oeis_1935,int,21**(5*x_0 + 3),A013900,Mathematics,"[[0, 1]]"
OEIS,oeis_1936,int,x_0*(14*x_0 - 3),A185019,Mathematics,"[[0, 500]]"
OEIS,oeis_1937,int,12*x_0**2 - 8*x_0 + 1,A185212,Mathematics,"[[0, 500]]"
OEIS,oeis_1938,int,648*x_0**6,A185270,Mathematics,"[[0, 16]]"
